Rank,Name,company,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1408,Dead Rising 2,Nintendo,PS3,2010,Action,Capcom,0.43,0.57,0.15,0.22,1.38
1409,Hasbro Family Game Night 2,Nintendo,Wii,2009,Misc,Electronic Arts,0.71,0.53,0,0.13,1.38
1410,Disney Princess: Enchanted Journey,Nintendo,Wii,2007,Adventure,Disney Interactive Studios,1.24,0.04,0,0.09,1.38
1411,Gardening Mama,Sony,DS,2009,Puzzle,505 Games,0.8,0.43,0.01,0.13,1.38
1412,Dave Mirra Freestyle BMX 2,Microsoft,PS2,2001,Sports,Acclaim Entertainment,0.67,0.53,0,0.18,1.38
1413,Need for Speed: The Run,Sony,X360,2011,Action,Electronic Arts,0.63,0.58,0,0.15,1.38
1414,LEGO Indiana Jones: The Original Adventures,Sony,PS2,2008,Action,LucasArts,0.6,0.01,0,0.76,1.37
1415,Assassin's Creed: Rogue,Sony,PS3,2014,Action,Ubisoft,0.46,0.62,0.06,0.23,1.37
1416,Ridge Racer 7,Sony,PS3,2006,Racing,Namco Bandai Games,0.24,0.7,0.16,0.26,1.37
1417,A Collection of Activision Classic Games for the Atari 2600,Microsoft,PS,1998,Misc,Activision,0.76,0.52,0,0.09,1.37
1418,Forza Horizon 2,Sony,XOne,2014,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.09,1.37
1419,MotorStorm: Pacific Rift,Nintendo,PS3,2008,Racing,Sony Computer Entertainment,0.43,0.67,0.02,0.26,1.37
1420,Sonic Colors,Microsoft,DS,2010,Platform,Sega,0.74,0.5,0.01,0.13,1.37
1421,Star Wars Knights of the Old Republic II: The Sith Lords,Sony,XB,2004,Role-Playing,Activision,0.99,0.33,0,0.05,1.37
1422,LEGO Harry Potter: Years 1-4,Nintendo,PS3,2010,Action,Warner Bros. Interactive Entertainment,0.55,0.6,0,0.22,1.37
1423,Pocket Monsters Stadium,Sony,N64,1998,Strategy,Nintendo,0,0,1.37,0,1.37
1424,NBA 2K15,Microsoft,PS3,2014,Sports,Take-Two Interactive,0.86,0.27,0.02,0.22,1.36
1425,Tom Clancy's Ghost Recon 2,Nintendo,XB,2004,Shooter,Ubisoft,0.86,0.45,0,0.06,1.36
1426,Crash Bandicoot 2: N-Tranced,Microsoft,GBA,2003,Platform,Vivendi Games,0.63,0.66,0,0.07,1.36
1427,Burnout Paradise,Sony,X360,2008,Racing,Electronic Arts,0.63,0.58,0.01,0.15,1.36
1428,SingStar Abba,Nintendo,PS2,2008,Misc,Sony Computer Entertainment,0.23,0.04,0,1.09,1.36
1429,Gradius,Nintendo,NES,1986,Shooter,Konami Digital Entertainment,0.27,0.08,1,0.01,1.36
1430,Dragon Quest III: Soshite Densetsu e...,Atari,SNES,1996,Role-Playing,Enix Corporation,0,0,1.36,0,1.36
1431,Centipede,Nintendo,2600,1981,Shooter,Atari,1.26,0.08,0,0.01,1.36
1432,Yoshi's New Island,Microsoft,3DS,2014,Platform,Nintendo,0.47,0.51,0.28,0.09,1.36
1433,Ryse: Son of Rome,Sony,XOne,2013,Action,Microsoft Game Studios,0.82,0.42,0,0.11,1.36
1434,Dead to Rights,Nintendo,PS2,2002,Shooter,Electronic Arts,0.67,0.52,0,0.17,1.36
1435,LEGO Harry Potter: Years 5-7,Sony,Wii,N/A,Action,Warner Bros. Interactive Entertainment,0.76,0.47,0,0.13,1.36
1436,Marvel vs. Capcom 3: Fate of Two Worlds,Sony,PS3,2011,Fighting,Capcom,0.81,0.29,0.11,0.14,1.35
1437,Dance Dance Revolution (Japan),Sony,PS,1999,Simulation,Konami Digital Entertainment,0,0,1.26,0.09,1.35
1438,F1 2010,Sony,PS3,2010,Racing,Codemasters,0.25,0.76,0.08,0.27,1.35
1439,Madden NFL 98,Sony,PS,1997,Sports,Electronic Arts,1.29,0.03,0,0.03,1.35
1440,FIFA Soccer 09,Nintendo,PSP,2008,Sports,Electronic Arts,0.23,0.73,0.02,0.37,1.35
1441,Namco Museum DS,Sony,DS,2007,Misc,Atari,1.18,0.01,0.06,0.09,1.35
1442,FIFA Soccer 08,Nintendo,PSP,2007,Sports,Electronic Arts,0.2,0.76,0,0.39,1.35
1443,Grand Theft Auto: Chinatown Wars,Microsoft,DS,2009,Action,Take-Two Interactive,0.59,0.57,0.05,0.14,1.35
1444,Alan Wake,Sony,X360,2010,Action,Microsoft Game Studios,0.66,0.51,0.05,0.13,1.35
1445,Battlefield: Bad Company,Microsoft,PS3,2008,Shooter,Electronic Arts,0.76,0.36,0.05,0.18,1.35
1446,Mortal Kombat X,Sony,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1,0.21,0,0.13,1.35
1447,Samurai Warriors,Microsoft,PS2,2004,Action,Electronic Arts,0.22,0.05,1.06,0.02,1.35
1448,The Simpsons: Hit & Run,Microsoft,XB,2003,Racing,Vivendi Games,0.7,0.58,0,0.07,1.35
1449,Devil May Cry 4,Sony,X360,2008,Action,Capcom,0.79,0.34,0.08,0.13,1.35
1450,Tom Clancy's Rainbow Six: Vegas 2,Sony,PS3,2008,Shooter,Ubisoft,0.66,0.45,0.04,0.21,1.35
1451,Monster Hunter Freedom,Microsoft,PSP,2005,Role-Playing,Capcom,0.24,0.04,1.03,0.04,1.35
1452,Crysis 2,Sony,X360,2011,Action,Electronic Arts,0.7,0.5,0.02,0.12,1.35
1453,SaGa Frontier,Sony,PS,1997,Role-Playing,SquareSoft,0.15,0.04,1.07,0.09,1.35
1454,SingStar Party,Microsoft,PS2,2004,Misc,Sony Computer Entertainment,0,1.04,0,0.31,1.35
1455,FIFA Soccer 08,Sony,X360,2007,Sports,Electronic Arts,0.31,0.89,0.01,0.14,1.35
1456,The ICO & Shadow of the Colossus Collection,Sony,PS3,2011,Adventure,Sony Computer Entertainment,0.67,0.37,0.13,0.17,1.35
1457,Test Drive,Nintendo,PS2,2002,Racing,Atari,0.95,0.21,0.01,0.18,1.34
1458,Mario & Luigi: Partners in Time,Microsoft,DS,2005,Role-Playing,Nintendo,0.77,0.07,0.43,0.08,1.34
1459,Lost Planet: Extreme Condition,Sega,X360,2006,Shooter,Capcom,1.09,0.04,0.1,0.11,1.34
1460,Mortal Kombat 3,Microsoft,GEN,1994,Fighting,Acclaim Entertainment,1.03,0.27,0,0.04,1.34
1461,Doom 3,Nintendo,XB,2005,Shooter,Activision,0.85,0.43,0,0.06,1.34
1462,Donkey Kong Jungle Beat,Sony,GC,2004,Platform,Nintendo,0.84,0.22,0.24,0.04,1.34
1463,Need for Speed Carbon,Sony,PS2,2006,Racing,Electronic Arts,1.22,0.05,0.05,0.01,1.34
1464,Max Payne 2: The Fall of Max Payne,PC,PS2,2003,Shooter,Take-Two Interactive,0.65,0.51,0,0.17,1.34
1465,Command & Conquer: Red Alert 2,Sony,PC,2000,Strategy,Electronic Arts,1.32,0.02,0,0,1.34
1466,MVP Baseball 2004,Sony,PS2,2004,Sports,Electronic Arts,1.1,0.06,0,0.18,1.34
1467,WWE SmackDown vs Raw 2008,Sony,PS3,2007,Fighting,THQ,0.62,0.5,0.01,0.21,1.33
1468,Ratchet & Clank: Up Your Arsenal (Weekly american sales),Microsoft,PS2,2004,Platform,Sony Computer Entertainment,1.27,0.05,0,0.02,1.33
1469,Your Shape: Fitness Evolved,Sony,X360,2010,Sports,Ubisoft,0.79,0.42,0,0.11,1.33
1470,Rage,Microsoft,PS3,2011,Shooter,Bethesda Softworks,0.47,0.59,0.06,0.21,1.33
1471,Skylanders SWAP Force,Sony,X360,2013,Platform,Activision,0.86,0.36,0,0.11,1.33
1472,NBA 2K14,Nintendo,PS4,2013,Sports,Take-Two Interactive,0.89,0.31,0.01,0.12,1.33
1473,Spider-Man: The Movie,Nintendo,GBA,2002,Action,Activision,0.92,0.35,0.01,0.05,1.33
1474,WWF War Zone,Nintendo,N64,1998,Fighting,Acclaim Entertainment,1.08,0.24,0,0.02,1.33
1475,Tony Hawk's Pro Skater,Nintendo,GB,2000,Sports,Activision,0.9,0.38,0.01,0.05,1.33
1476,The Sims: Bustin' Out,Sony,GBA,2003,Simulation,Electronic Arts,0.93,0.35,0,0.06,1.33
1477,Triple Play 2001,Nintendo,PS,2000,Sports,Electronic Arts,0.74,0.5,0,0.09,1.33
1478,Metroid Prime 2: Echoes,Microsoft,GC,2004,Shooter,Nintendo,0.87,0.35,0.07,0.04,1.33
1479,UFC Undisputed 2010,Sony,X360,2010,Fighting,THQ,0.9,0.31,0,0.11,1.33
1480,Final Fantasy X / X-2 HD Remaster,Sony,PS3,2013,Role-Playing,Square Enix,0.43,0.4,0.32,0.18,1.33
1481,Corvette,Nintendo,PS2,2004,Racing,TDK Mediactive,0.65,0.51,0,0.17,1.33
1482,Petz Wild Animals: Dolphinz,Nintendo,DS,2007,Simulation,Ubisoft,0.71,0.48,0,0.13,1.33
1483,Pokemon Ranger: Guardian Signs,Microsoft,DS,2010,Role-Playing,Nintendo,0.51,0.17,0.58,0.06,1.33
1484,Middle-Earth: Shadow of Mordor,Sony,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.72,0.5,0.01,0.1,1.32
1485,Need for Speed Underground Rivals,Sony,PSP,2005,Racing,Electronic Arts,0.69,0.38,0.02,0.24,1.32
1486,LEGO Batman: The Videogame,Sony,PS3,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.42,0,0.19,1.32
1487,Dark Souls II,PC,PS3,2014,Role-Playing,Namco Bandai Games,0.4,0.36,0.4,0.17,1.32
1488,World of Warcraft: Wrath of the Lich King,Sony,PC,2008,Role-Playing,Activision,0.01,0.13,0,1.18,1.32
1489,Kingdom Hearts II,Microsoft,PS3,2014,Role-Playing,Square Enix,0.52,0.43,0.18,0.19,1.32
1490,The LEGO Movie Videogame,Sony,X360,2014,Action,Warner Bros. Interactive Entertainment,0.69,0.52,0,0.11,1.32
1491,TOCA 2: Touring Cars,Nintendo,PS,1998,Racing,Codemasters,0.03,1.16,0.02,0.11,1.32
1492,Gyromite,Sony,NES,1985,Puzzle,Nintendo,0.73,0.16,0.4,0.03,1.32
1493,NFL 2K3,Sony,PS2,2002,Sports,Atari,1.06,0.08,0,0.18,1.32
1494,Fighting Force,Nintendo,PS,1997,Fighting,Eidos Interactive,0.73,0.5,0,0.09,1.32
1495,Mega Man Battle Network 4: Red Sun / Blue Moon,Sony,GBA,2003,Role-Playing,Capcom,0.31,0.04,0.96,0.01,1.32
1496,MAG: Massive Action Game,Sony,PS3,2010,Shooter,Sony Computer Entertainment,0.77,0.3,0.09,0.16,1.32
1497,Madden NFL 97,Nintendo,PS,1996,Sports,Electronic Arts,0.73,0.5,0,0.09,1.32
1498,Cars 2,Microsoft,DS,2011,Racing,Disney Interactive Studios,0.72,0.44,0.04,0.12,1.32
1499,Skylanders Giants,Sony,X360,2012,Action,Activision,0.75,0.45,0,0.11,1.32
1500,LEGO Batman: The Videogame,Sony,PSP,N/A,Action,Warner Bros. Interactive Entertainment,0.57,0.46,0,0.28,1.32
1501,TNN Motor Sports Hardcore 4x4,Sony,PS,1996,Racing,ASC Games,0.73,0.5,0,0.09,1.31
1502,IHRA Drag Racing 2,Microsoft,PS2,2002,Racing,Bethesda Softworks,0.64,0.5,0,0.17,1.31
1503,The Beatles: Rock Band,Microsoft,X360,2009,Misc,MTV Games,0.97,0.23,0,0.11,1.31
1504,Tekken 6,Microsoft,X360,2009,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
1505,[Prototype],Nintendo,X360,2009,Action,Activision,0.84,0.35,0,0.12,1.31
1506,Deal or No Deal,Sony,Wii,2009,Misc,Zoo Games,1.22,0,0,0.09,1.31
1507,Madagascar,Sony,PS2,2005,Platform,Activision,0.78,0.45,0,0.07,1.31
1508,Rugrats Studio Tour,Nintendo,PS,1999,Adventure,THQ,0.57,0.67,0,0.07,1.31
1509,LEGO Battles,Atari,DS,2009,Strategy,Warner Bros. Interactive Entertainment,0.81,0.38,0,0.12,1.31
1510,Pitfall II: Lost Caverns,Sony,2600,1983,Platform,Activision,1.22,0.07,0,0.02,1.31
1511,Turok: Evolution,Nintendo,PS2,2002,Shooter,Acclaim Entertainment,0.64,0.5,0,0.17,1.31
1512,High School Musical 3: Senior Year DANCE!,Nintendo,Wii,2008,Misc,Disney Interactive Studios,0.68,0.49,0,0.13,1.31
1513,Gold's Gym: Cardio Workout,Microsoft,Wii,2008,Sports,Ubisoft,1.11,0.04,0.06,0.09,1.31
1514,Burnout 3: Takedown,Atari,XB,2004,Racing,Electronic Arts,0.84,0.43,0,0.04,1.31
1515,Adventure,Nintendo,2600,N/A,Adventure,Atari,1.21,0.08,0,0.01,1.3
1516,Yu-Gi-Oh! The Sacred Cards,Sony,GBA,2002,Role-Playing,Konami Digital Entertainment,0.94,0.35,0,0.02,1.3
1517,Crysis 2,Sony,PS3,2011,Action,Electronic Arts,0.45,0.57,0.06,0.21,1.3
1518,NBA Live 07,Sony,PS2,2006,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3
1519,Saints Row IV,Sony,PS3,2013,Action,Deep Silver,0.56,0.44,0.09,0.21,1.3
1520,SingStar '80s,Nintendo,PS2,2005,Misc,Sony Computer Entertainment,0.27,0.02,0,1.02,1.3
1521,EA Playground,Sony,Wii,2007,Sports,Electronic Arts,0.69,0.48,0,0.13,1.3
1522,Test Drive 5,Nintendo,PS,1997,Racing,Accolade,1.05,0.2,0,0.05,1.3
1523,Romancing SaGa 3,Nintendo,SNES,1995,Role-Playing,SquareSoft,0,0,1.29,0.01,1.3
1524,EA Sports Active 2,Sony,Wii,2010,Sports,Electronic Arts,0.78,0.4,0,0.11,1.3
1525,Digimon World,Microsoft,PS,1999,Role-Playing,Namco Bandai Games,0.56,0.38,0.28,0.08,1.3
1526,Rise of the Tomb Raider,Nintendo,XOne,2015,Adventure,Square Enix,0.53,0.64,0.02,0.1,1.3
1527,Need for Speed Carbon,Nintendo,Wii,2006,Racing,Electronic Arts,0.46,0.66,0.02,0.15,1.29
1528,Yoshi's Woolly World,Nintendo,WiiU,2015,Platform,Nintendo,0.61,0.47,0.11,0.1,1.29
1529,Mega Man Battle Network 3 Blue / White Version,Sony,GBA,2002,Role-Playing,Capcom,0.39,0.02,0.85,0.03,1.29
1530,FIFA Street,Nintendo,PS3,2012,Sports,Electronic Arts,0.11,0.92,0,0.25,1.29
1531,Resident Evil Zero,Microsoft,GC,2002,Action,Capcom,0.54,0.27,0.45,0.04,1.29
1532,Need for Speed: Most Wanted,Microsoft,X360,2005,Racing,Electronic Arts,1,0.17,0.02,0.1,1.29
1533,Tom Clancy's Rainbow Six: Siege,Nintendo,XOne,2015,Shooter,Ubisoft,0.73,0.44,0,0.12,1.29
1534,Pirates of the Caribbean: The Curse of the Black Pearl,Sony,GBA,2003,Platform,TDK Mediactive,0.93,0.34,0,0.02,1.29
1535,Transformers,Nintendo,PS2,2004,Shooter,Atari,0.63,0.49,0,0.16,1.29
1536,Guitar Hero: Aerosmith,Nintendo,Wii,2008,Misc,Activision,1.04,0.14,0,0.1,1.29
1537,Mystery Case Files: MillionHeir,Sony,DS,2008,Adventure,Nintendo,0.76,0.4,0,0.12,1.29
1538,Valkyria Chronicles,Sony,PS3,2008,Role-Playing,Sega,0.71,0.2,0.24,0.13,1.29
1539,Midnight Club 3: DUB Edition (America weekly sales),Sony,PS2,2005,Racing,Take-Two Interactive,1.22,0.05,0,0.01,1.29
1540,Champions of Norrath,Microsoft,PS2,2004,Role-Playing,Sony Online Entertainment,0.63,0.49,0,0.16,1.28
1541,Watch Dogs,Nintendo,X360,2014,Action,Ubisoft,0.72,0.45,0.01,0.11,1.28
1542,Imagine: Wedding Designer,Sony,DS,2008,Simulation,Ubisoft,0.55,0.59,0,0.14,1.28
1543,Metal Gear Solid V: Ground Zeroes,Nintendo,PS4,2014,Action,Konami Digital Entertainment,0.45,0.46,0.17,0.2,1.28
1544,Yakuman,Microsoft,GB,1989,Misc,Nintendo,0,0,1.28,0,1.28
1545,Assassin's Creed Syndicate,Sony,XOne,2015,Action,Ubisoft,0.61,0.56,0,0.11,1.28
1546,Army Men 3D,Microsoft,PS,1999,Action,3DO,1.1,0.14,0,0.04,1.28
1547,WWE '13,Sony,X360,2012,Action,THQ,0.72,0.45,0,0.11,1.28
1548,Twisted Metal 4,Sony,PS,1999,Racing,989 Studios,1.07,0.16,0,0.04,1.28
1549,Manhunt,Nintendo,PS2,2003,Action,Take-Two Interactive,0.63,0.49,0,0.16,1.28
1550,Kid Icarus: Uprising,Sony,3DS,2012,Action,Nintendo,0.48,0.35,0.36,0.07,1.28
1551,Silent Hill 2,Sony,PS2,2001,Action,Konami Digital Entertainment,0.62,0.49,0,0.16,1.28
1552,Tomb Raider: Underworld,Sony,PS3,2008,Action,Eidos Interactive,0.45,0.56,0.05,0.22,1.27
1553,Castlevania: Symphony of the Night,PC,PS,1997,Platform,Konami Digital Entertainment,0.58,0.4,0.21,0.08,1.27
1554,The Sims 2: Nightlife,Sony,PC,2005,Simulation,Electronic Arts,1.22,0.05,0,0,1.27
1555,LEGO Batman: The Videogame,Sony,PS2,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.03,0,0.52,1.27
1556,Road Rash,Nintendo,PS,1995,Racing,Electronic Arts,0.71,0.48,0,0.08,1.27
1557,Pokemon Mystery Dungeon: Gates to Infinity,Atari,3DS,2012,Role-Playing,Nintendo,0.44,0.3,0.47,0.06,1.27
1558,Atlantis,Microsoft,2600,1981,Shooter,Imagic,1.18,0.08,0,0.01,1.27
1559,NBA 2K9,Microsoft,X360,2008,Sports,Take-Two Interactive,1,0.16,0,0.11,1.27
1560,WWE '12,Microsoft,X360,2011,Fighting,THQ,0.74,0.4,0,0.12,1.27
1561,Tony Hawk's Underground,Nintendo,XB,2003,Sports,Activision,0.85,0.37,0,0.05,1.27
1562,Hogan's Alley,Microsoft,NES,1984,Shooter,Nintendo,0.68,0.16,0.41,0.02,1.27
1563,The Elder Scrolls Online,Nintendo,XOne,2015,Role-Playing,Bethesda Softworks,0.77,0.38,0,0.12,1.27
1564,Jillian Michaels' Fitness Ultimatum 2009,Sony,Wii,2008,Sports,Deep Silver,0.96,0.2,0,0.11,1.27
1565,.hack//Infection Part 1,Nintendo,PS2,2002,Role-Playing,Atari,0.49,0.38,0.26,0.13,1.27
1566,Rockstar Games presents Table Tennis,Nintendo,Wii,2007,Sports,Take-Two Interactive,0.39,0.73,0,0.15,1.27
1567,Sonic Adventure DX: Director's Cut,Sony,GC,2003,Platform,Sega,0.87,0.3,0.06,0.03,1.27
1568,Jet Li: Rise to Honor,Sony,PS2,2004,Action,Sony Computer Entertainment,0.62,0.48,0,0.16,1.27
1569,Battle Arena Toshinden,Nintendo,PS,1994,Fighting,Sony Computer Entertainment,0.39,0.26,0.53,0.08,1.27
1570,Yokai Watch 3,Nintendo,3DS,2016,Action,Level 5,0,0,1.27,0,1.27
1571,Kung Fu Panda,Nintendo,DS,2008,Action,Activision,0.56,0.57,0,0.14,1.26
1572,Tamagotchi Connection: Corner Shop,PC,DS,2005,Simulation,Atari,0.1,0.02,1.12,0.01,1.26
1573,Football Manager 2011,Sony,PC,2010,Sports,Sega,0,1.01,0,0.25,1.26
1574,Devil Dice,Nintendo,PS,1998,Puzzle,THQ,0.05,0.03,1.1,0.08,1.26
1575,Final Fantasy IV,Nintendo,DS,2007,Simulation,Square Enix,0.54,0.05,0.62,0.05,1.26
1576,Hyrule Warriors,Sony,WiiU,2014,Action,Nintendo,0.61,0.42,0.13,0.1,1.26
1577,Need for Speed Carbon,PC,PS3,2006,Racing,Electronic Arts,0.49,0.52,0.03,0.21,1.26
1578,Championship Manager 03/04,Sony,PC,2003,Sports,Eidos Interactive,0,1.15,0,0.11,1.26
1579,Brian Lara Cricket,Nintendo,PS,1998,Sports,Codemasters,0.02,1.13,0.01,0.1,1.26
1580,Ratatouille,Sony,DS,2007,Action,THQ,0.5,0.62,0,0.14,1.26
1581,Wheel of Fortune,Microsoft,PS,1998,Misc,Hasbro Interactive,0.99,0.22,0,0.04,1.26
1582,LEGO The Lord of the Rings,Nintendo,X360,2012,Action,Warner Bros. Interactive Entertainment,0.63,0.51,0,0.11,1.26
1583,Winter Sports: The Ultimate Challenge,Sony,Wii,2007,Sports,RTL,0.45,0.68,0,0.12,1.26
1584,SOCOM: U.S. Navy SEALs Confrontation,Sony,PS3,2008,Shooter,Sony Computer Entertainment,0.94,0.17,0.02,0.13,1.25
1585,NBA Live 2001,Sony,PS,2000,Sports,Electronic Arts,0.7,0.47,0,0.08,1.25
1586,Star Wars: The Force Unleashed,Atari,PS2,2008,Action,LucasArts,0.49,0,0.01,0.75,1.25
1587,Combat,Sony,2600,N/A,Action,Atari,1.17,0.07,0,0.01,1.25
1588,Tom Clancy's Rainbow Six: Vegas,Nintendo,PS3,2007,Shooter,Ubisoft,0.47,0.53,0.03,0.22,1.25
1589,Dragon Ball: Daimaou Fukkatsu,Nintendo,NES,1988,Role-Playing,Namco Bandai Games,0,0,1.25,0,1.25
1590,Gegege no Kitarou 2: Youkai Gundan no Chousen,Sony,NES,1987,Role-Playing,Namco Bandai Games,0,0,1.25,0,1.25
1591,Reel Fishing,Sony,PS,1996,Sports,Natsume,0.99,0.13,0.1,0.04,1.25
1592,Injustice: Gods Among Us,Nintendo,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,0.48,0.53,0.01,0.23,1.25
1593,Pokemon XD: Gale of Darkness,Sony,GC,2005,Role-Playing,Nintendo,0.71,0.19,0.31,0.03,1.25
1594,Black,PC,PS2,2006,Shooter,Electronic Arts,1.01,0.04,0.03,0.16,1.25
1595,RollerCoaster Tycoon 2,Sony,PC,2002,Strategy,Atari,1.19,0.05,0,0,1.25
1596,Lara Croft Tomb Raider: The Angel of Darkness,Sony,PS2,2003,Action,Eidos Interactive,0.61,0.48,0,0.16,1.25
1597,Tom Clancy's Splinter Cell: Pandora Tomorrow,Sony,PS2,2004,Action,Ubisoft,0.52,0.56,0,0.17,1.25
1598,Road Rash 3D,Sony,PS,1998,Racing,Electronic Arts,1.05,0.16,0,0.04,1.25
1599,Ratchet: Deadlocked,Sony,PS2,2005,Shooter,Sony Computer Entertainment,0.85,0.03,0.22,0.14,1.24
1600,Baldur's Gate: Dark Alliance,Nintendo,PS2,2001,Role-Playing,Virgin Interactive,0.61,0.48,0,0.16,1.24
1601,Transformers: Autobots / Decepticons,Sony,DS,2007,Action,Activision,1.12,0.03,0,0.09,1.24
1602,Tales of Xillia,Nintendo,PS3,2011,Role-Playing,Namco Bandai Games,0.29,0.19,0.67,0.09,1.24
1603,Diddy Kong Racing DS,Sony,DS,2007,Racing,Nintendo,1.1,0.04,0,0.1,1.24
1604,[Prototype],Sony,PS3,2009,Action,Activision,0.65,0.41,0,0.19,1.24
1605,Assassin's Creed: Bloodlines,Sony,PSP,2009,Action,Ubisoft,0.43,0.48,0.05,0.28,1.24
1606,Oddworld: Abe's Oddysee,Microsoft,PS,1997,Platform,GT Interactive,0.75,0.44,0,0.06,1.24
1607,The Witcher 3: Wild Hunt,Sony,XOne,2015,Role-Playing,Namco Bandai Games,0.66,0.47,0,0.11,1.24
1608,Ridge Racer V,Sony,PS2,2000,Action,Namco Bandai Games,0.24,0.19,0.75,0.06,1.24
1609,WWE SmackDown vs. Raw 2009,Nintendo,PS2,2008,Fighting,THQ,0.69,0,0,0.55,1.24
1610,Tetris 2 (All region sales),Microsoft,GB,1992,Puzzle,Nintendo,0.56,0.22,0.43,0.03,1.24
1611,Star Wars Episode III: Revenge of the Sith,Nintendo,XB,2005,Action,Activision,0.82,0.38,0,0.04,1.24
1612,Ben 10: Protector of Earth,Sony,Wii,2007,Action,D3Publisher,0.55,0.55,0,0.13,1.23
1613,Frogger: The Great Quest,Sony,PS2,2001,Platform,Konami Digital Entertainment,0.6,0.47,0,0.16,1.23
1614,2010 FIFA World Cup South Africa,Microsoft,PS3,2010,Sports,Electronic Arts,0.3,0.64,0.07,0.22,1.23
1615,Ninja Gaiden,Microsoft,XB,2004,Action,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23
1616,Crash Bandicoot: The Wrath of Cortex,Sony,XB,2002,Platform,Universal Interactive,0.59,0.57,0,0.07,1.23
1617,Driv3r,Sony,PS2,2004,Racing,Atari,0.6,0.47,0,0.16,1.23
1618,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,PC,PS,2003,Misc,Sony Computer Entertainment,0.69,0.47,0,0.08,1.23
1619,Farming Simulator 2015,Microsoft,PC,2014,Simulation,Focus Home Interactive,0.08,1.02,0,0.13,1.23
1620,Guitar Hero: Aerosmith,Sony,X360,2008,Misc,Activision,1,0.14,0,0.1,1.23
1621,Medal of Honor: Airborne,Nintendo,PS3,2007,Shooter,Electronic Arts,0.25,0.7,0.03,0.25,1.23
1622,Kirby Tilt 'n' Tumble,Nintendo,GB,2000,Puzzle,Nintendo,0.29,0.17,0.75,0.02,1.23
1623,SpongeBob SquarePants: Battle for Bikini Bottom,Sony,GBA,2003,Platform,THQ,0.88,0.33,0,0.02,1.23
1624,Vigilante 8,Nintendo,PS,1998,Racing,Activision,0.68,0.47,0,0.08,1.23
1625,Castlevania,Nintendo,NES,1986,Platform,Konami Digital Entertainment,0.54,0.06,0.62,0.01,1.23
1626,Donkey Kong Country 2,Sony,GBA,2004,Platform,Nintendo,0.79,0.27,0.12,0.04,1.23
1627,Bayonetta,Nintendo,PS3,2009,Action,Sega,0.44,0.41,0.21,0.17,1.23
1628,"WarioWare, Inc.: Mega MicroGame$",Sony,GBA,2003,Puzzle,Nintendo,0.4,0.11,0.7,0.02,1.23
1629,Star Wars: Battlefront II,Sony,PSP,2005,Shooter,LucasArts,1.05,0.06,0.01,0.11,1.23
1630,Madden NFL 17,Nintendo,PS4,2016,Sports,Electronic Arts,0.92,0.08,0,0.23,1.23
1631,Boom Blox,PC,Wii,2008,Puzzle,Electronic Arts,0.72,0.38,0,0.12,1.23
1632,Fallout 4,Nintendo,PC,2015,Role-Playing,Bethesda Softworks,0.5,0.63,0,0.1,1.23
1633,The Sims 2: Castaway,Sony,Wii,2007,Simulation,Electronic Arts,0.45,0.64,0,0.14,1.23
1634,LEGO Batman 2: DC Super Heroes,Sony,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.5,0.53,0,0.2,1.22
1635,Naruto Shippuden: Ultimate Ninja Storm 2,Nintendo,PS3,2010,Fighting,Namco Bandai Games,0.42,0.47,0.15,0.18,1.22
1636,Mario Power Tennis,Sony,GC,2004,Sports,Nintendo,0.58,0.16,0.46,0.03,1.22
1637,Intelligent Qube,Nintendo,PS,1997,Puzzle,Sony Computer Entertainment,0.13,0.07,1,0.02,1.22
1638,Game & Watch Gallery 2,Nintendo,GB,1997,Misc,Nintendo,0.76,0.3,0.12,0.04,1.22
1639,Game & Watch Gallery 3,Nintendo,GB,1999,Misc,Nintendo,0.79,0.31,0.08,0.04,1.22
1640,Pac-Man,Sony,NES,1984,Puzzle,Namco Bandai Games,0.27,0.08,0.85,0.02,1.22
1641,Parfait: Chocolat Second Style,Sony,PS2,2006,Adventure,Alchemist,0.59,0.46,0.01,0.15,1.22
1642,F1 2011,Sony,PS3,2011,Racing,Codemasters,0.12,0.75,0.11,0.25,1.22
1643,Cars,Sony,PSP,2006,Racing,THQ,0.72,0.29,0,0.21,1.22
1644,NBA Live 99,Sony,PS,1997,Sports,Electronic Arts,1.13,0.05,0,0.03,1.22
1645,Chocobo no Fushigi Dungeon,Nintendo,PS,1997,Role-Playing,SquareSoft,0,0,1.14,0.08,1.22
1646,Golden Sun: The Lost Age,Sony,GBA,2002,Role-Playing,Nintendo,0.61,0.27,0.27,0.07,1.22
