Rank,Name,Company,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1285,Fight Night 2004,Sony,PS2,2004,Fighting,Electronic Arts,1.08,0.2,0,0.2,1.48
1286,Tom Clancy's Splinter Cell: Pandora Tomorrow,Microsoft,XB,2004,Action,Ubisoft,0.82,0.59,0,0.07,1.48
1287,Imagine: Master Chef,Nintendo,DS,2007,Simulation,Ubisoft,0.39,0.92,0,0.17,1.47
1288,Assassin's Creed III: Liberation,Sony,PSV,2012,Action,Ubisoft,0.58,0.55,0.06,0.28,1.47
1289,SoulCalibur IV,Sony,PS3,2008,Fighting,Ubisoft,0.72,0.41,0.14,0.2,1.47
1290,Mario Golf,Nintendo,N64,1999,Action,Nintendo,0.62,0.18,0.65,0.02,1.47
1291,Disney Princess,Nintendo,GBA,2003,Platform,THQ,1.04,0.37,0,0.06,1.47
1292,Fight Night Round 3,Microsoft,X360,2006,Fighting,Electronic Arts,1.33,0.03,0.01,0.1,1.47
1293,Metal Gear Rising: Revengeance,Sony,PS3,2013,Action,Konami Digital Entertainment,0.45,0.4,0.44,0.18,1.47
1294,Chrono Trigger,Nintendo,DS,2008,Role-Playing,Square Enix,0.69,0.2,0.49,0.09,1.47
1295,Star Wars: The Force Unleashed II,Microsoft,X360,2010,Action,LucasArts,0.95,0.4,0,0.12,1.47
1296,The House of the Dead 2 & 3 Return,Nintendo,Wii,2008,Shooter,Sega,0.78,0.5,0.03,0.15,1.47
1297,Disney Princess: Magical Jewels,Nintendo,DS,2007,Adventure,Disney Interactive Studios,1.15,0.2,0,0.12,1.47
1298,LittleBigPlanet PS Vita,Sony,PSV,2012,Platform,Sony Computer Entertainment,0.4,0.72,0.02,0.33,1.47
1299,Xenogears,Sony,PS,1998,Role-Playing,SquareSoft,0.29,0.19,0.89,0.1,1.46
1300,The SpongeBob SquarePants Movie,Nintendo,GBA,2004,Platform,THQ,1.02,0.38,0,0.06,1.46
1301,Tom Clancy's Ghost Recon: Future Soldier,Microsoft,X360,2012,Shooter,Ubisoft,0.93,0.4,0.02,0.12,1.46
1302,Battlefield: Bad Company,Microsoft,X360,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46
1303,Midway Arcade Treasures,Sony,PS2,2003,Misc,Midway Games,0.72,0.56,0,0.19,1.46
1304,Wall-E,Nintendo,DS,2008,Platform,THQ,0.46,0.83,0,0.17,1.46
1305,Triple Play 99,Sony,PS,N/A,Sports,N/A,0.81,0.55,0,0.1,1.46
1306,Homefront,Microsoft,X360,2011,Shooter,THQ,0.83,0.48,0.02,0.12,1.46
1307,Super Monkey Ball,Nintendo,GC,2001,Puzzle,Atari,0.95,0.37,0.1,0.04,1.46
1308,Donkey Kong,Atari,2600,1981,Platform,Coleco,1.36,0.08,0,0.02,1.46
1309,Mortal Kombat 4,Sony,PS,1998,Fighting,GT Interactive,0.81,0.55,0,0.1,1.46
1310,Mario Superstar Baseball,Nintendo,GC,2005,Sports,Nintendo,0.93,0.24,0.25,0.04,1.46
1311,Mass Effect 3,Sony,PS3,2012,Role-Playing,Electronic Arts,0.63,0.59,0.03,0.21,1.46
1312,LEGO Batman 2: DC Super Heroes,Nintendo,Wii,2012,Action,Warner Bros. Interactive Entertainment,0.94,0.4,0,0.11,1.46
1313,Medal of Honor: Warfighter,Sony,PS3,2012,Action,Electronic Arts,0.47,0.65,0.06,0.28,1.46
1314,WCW vs the World,Sony,PS,1998,Fighting,THQ,1.17,0.2,0.04,0.05,1.46
1315,SNK vs. Capcom: The Match of the Millennium,Sony,PSP,2006,Fighting,Sega,0.53,0.58,0,0.35,1.46
1316,LEGO City Undercover,Nintendo,3DS,2013,Platform,Nintendo,0.51,0.75,0.07,0.12,1.46
1317,Onimusha 3: Demon Siege,Sony,PS2,2004,Action,Capcom,0.37,0.47,0.54,0.07,1.45
1318,Diablo III,Microsoft,X360,2013,Role-Playing,Activision,0.89,0.44,0,0.12,1.45
1319,Batman: Arkham Knight,Microsoft,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.86,0.46,0,0.13,1.45
1320,BioShock,Sony,PS3,2008,Shooter,Take-Two Interactive,0.75,0.49,0.01,0.21,1.45
1321,Red Dead Revolver,Sony,PS2,2004,Shooter,Take-Two Interactive,0.71,0.55,0,0.19,1.45
1322,Anno 2070,PC,PC,2011,Strategy,Ubisoft,0,1.13,0,0.32,1.45
1323,Resident Evil: Outbreak,Sony,PS2,2003,Action,Capcom,0.54,0.35,0.46,0.1,1.45
1324,Smarty Pants,Nintendo,Wii,2007,Misc,Electronic Arts,0.53,0.76,0,0.16,1.45
1325,Tamagotchi,Nintendo,GB,1996,Simulation,Namco Bandai Games,0,0,1.44,0.01,1.45
1326,4 Nin uchi Mahjong,Nintendo,NES,1984,Misc,Nintendo,0,0,1.45,0,1.45
1327,Dragon Ball Z,Nintendo,SNES,1993,Fighting,Namco Bandai Games,0,0,1.45,0,1.45
1328,Game de Hakken!! Tamagotchi 2,Nintendo,GB,1997,Simulation,Namco Bandai Games,0,0,1.44,0.01,1.45
1329,Namco Museum 64,Nintendo,N64,1999,Misc,Namco Bandai Games,1.24,0.17,0.03,0.01,1.45
1330,Hasbro Family Game Night,Nintendo,Wii,2008,Puzzle,Electronic Arts,0.97,0.34,0,0.13,1.45
1331,Dragon Quest Monsters: Joker 2,Nintendo,DS,2010,Role-Playing,Square Enix,0.11,0.08,1.24,0.02,1.45
1332,Tony Hawk's American Wasteland (Weekly american sales),Sony,PS2,2005,Sports,Activision,1.38,0.05,0,0.02,1.45
1333,My Word Coach,Nintendo,DS,2007,Misc,Ubisoft,0.37,0.9,0,0.18,1.45
1334,Hello Kitty Party,Nintendo,DS,2007,Misc,Rising Star Games,0.79,0.53,0,0.13,1.44
1335,SingStar Pop,Sony,PS2,2007,Misc,Sony Computer Entertainment,0.04,1.08,0,0.32,1.44
1336,Sonic Rivals,Sony,PSP,2006,Racing,Sega,0.73,0.42,0,0.28,1.44
1337,SimCity (2013),PC,PC,2013,Simulation,Electronic Arts,0.48,0.77,0,0.19,1.44
1338,Kirby Super Star,Nintendo,SNES,1996,Platform,Nintendo,0.26,0.07,1.09,0.02,1.44
1339,Far Cry 4,Sony,PS3,2014,Shooter,Ubisoft,0.33,0.79,0.08,0.23,1.44
1340,WWE SmackDown vs Raw 2008,Microsoft,X360,2007,Fighting,THQ,0.92,0.38,0,0.13,1.44
1341,Kinect Joy Ride,Microsoft,X360,2010,Racing,Microsoft Game Studios,0.92,0.4,0,0.12,1.44
1342,Rayman Raving Rabbids,Nintendo,Wii,2006,Misc,Ubisoft,1.23,0.07,0.02,0.11,1.44
1343,Need for Speed Rivals,Sony,PS3,2013,Racing,Electronic Arts,0.33,0.74,0.05,0.31,1.44
1344,Tiger Woods PGA Tour 2005,Sony,PS2,2004,Sports,Electronic Arts,1.03,0.32,0,0.09,1.44
1345,Dead Space 2,Sony,PS3,2011,Shooter,Electronic Arts,0.73,0.5,0,0.21,1.44
1346,NCAA Football 2003,Sony,PS2,2002,Sports,Electronic Arts,1.16,0.08,0,0.19,1.44
1347,Frogger 2: Swampy's Revenge,Sony,PS,1999,Action,Hasbro Interactive,0.8,0.54,0,0.09,1.43
1348,Disney Infinity,Microsoft,X360,2013,Action,Disney Interactive Studios,0.96,0.37,0,0.11,1.43
1349,LEGO Indiana Jones 2: The Adventure Continues,Nintendo,Wii,2009,Action,Activision,0.91,0.39,0,0.13,1.43
1350,Sonic's Ultimate Genesis Collection,Microsoft,X360,2009,Misc,Sega,0.85,0.46,0,0.13,1.43
1351,Tiger Woods PGA Tour 09 All-Play,Nintendo,Wii,2008,Sports,Electronic Arts,0.81,0.48,0,0.14,1.43
1352,Disney's DuckTales,Nintendo,GB,1988,Platform,Capcom,0.82,0.23,0.35,0.03,1.43
1353,Classic NES Series: Super Mario Bros.,Nintendo,GBA,2004,Platform,Nintendo,0,0,1.39,0.03,1.43
1354,Triple Play 2000,Sony,PS,1999,Sports,Electronic Arts,0.79,0.54,0,0.09,1.43
1355,Dragon Quest VII: Warriors of Eden,Nintendo,3DS,2013,Role-Playing,Square Enix,0.07,0.04,1.3,0.01,1.42
1356,Cabela's Big Game Hunter,Sony,PS2,2002,Sports,Activision,0.7,0.54,0,0.18,1.42
1357,UFC Undisputed 2010,Sony,PS3,2010,Fighting,THQ,0.8,0.41,0.02,0.19,1.42
1358,NBA Live 06 (Weekly american sales),Sony,PS2,2005,Sports,Electronic Arts,1.35,0.05,0,0.02,1.42
1359,The Legend of Zelda: The Minish Cap,Nintendo,GBA,2004,Action,Nintendo,0.89,0.22,0.22,0.1,1.42
1360,NFL Street,Sony,PS2,2004,Sports,Electronic Arts,1.15,0.08,0,0.19,1.42
1361,Sonic Generations,Microsoft,X360,2011,Platform,Sega,0.71,0.57,0,0.14,1.42
1362,Super Metroid,Nintendo,SNES,1994,Action,Nintendo,0.57,0.12,0.71,0.02,1.42
1363,Pro Yakyuu Family Stadium '87,Nintendo,NES,1987,Sports,Namco Bandai Games,0.12,0,1.3,0,1.42
1364,Dead Space,Microsoft,X360,2008,Action,Electronic Arts,0.89,0.4,0,0.13,1.42
1365,Resident Evil (Remake),Nintendo,GC,2002,Action,Capcom,0.63,0.38,0.35,0.05,1.42
1366,Inazuma Eleven 2,Nintendo,DS,2009,Role-Playing,Nintendo,0,0.21,1.18,0.03,1.42
1367,Tomb Raider (2013),Sony,PS4,2014,Action,Square Enix,0.47,0.64,0.06,0.25,1.41
1368,LEGO Star Wars II: The Original Trilogy,Sony,PSP,2006,Action,LucasArts,0.58,0.51,0,0.32,1.41
1369,Toy Story 3: The Video Game,Nintendo,Wii,2010,Action,Disney Interactive Studios,0.64,0.63,0,0.14,1.41
1370,Fight Night Round 4,Microsoft,X360,2009,Fighting,Electronic Arts,0.95,0.34,0,0.13,1.41
1371,LEGO Star Wars: The Video Game,Nintendo,GC,2005,Action,Eidos Interactive,1.09,0.28,0,0.04,1.41
1372,Injustice: Gods Among Us,Microsoft,X360,2013,Fighting,Warner Bros. Interactive Entertainment,0.97,0.34,0,0.11,1.41
1373,Madden NFL 15,Sony,PS3,2014,Sports,Electronic Arts,1.07,0.15,0,0.19,1.41
1374,Disney's The Lion King,Sega,GEN,1994,Platform,Virgin Interactive,0.97,0.37,0.03,0.05,1.41
1375,Ridge Racer,Sony,PSP,2004,Racing,Sony Computer Entertainment,0.36,0.45,0.32,0.28,1.41
1376,Metroid: Other M,Nintendo,Wii,2010,Action,Nintendo,0.87,0.31,0.13,0.1,1.41
1377,Knockout Kings 2000,Sony,PS,1999,Fighting,Electronic Arts,1.02,0.34,0,0.05,1.41
1378,Gran Turismo 4 Prologue,Sony,PS2,2003,Racing,Sony Computer Entertainment,0,0.47,0.77,0.17,1.41
1379,Twisted Metal: Black,Sony,PS2,2001,Racing,Sony Computer Entertainment,1.19,0.17,0,0.05,1.41
1380,NASCAR 2005: Chase for the Cup,Sony,PS2,2004,Racing,Electronic Arts,0.69,0.54,0,0.18,1.41
1381,Call of Duty: Black Ops,Nintendo,Wii,2010,Shooter,Activision,0.82,0.47,0,0.12,1.4
1382,Spider-Man: The Movie,Microsoft,XB,2002,Action,Activision,1.07,0.28,0,0.05,1.4
1383,Need For Speed: Undercover,Sony,PS2,2008,Racing,Electronic Arts,0.38,0.08,0.03,0.93,1.4
1384,2Xtreme,Sony,PS,1996,Sports,Sony Computer Entertainment,1.15,0.2,0,0.05,1.4
1385,Far Cry 2,Sony,PS3,2008,Action,Ubisoft,0.43,0.7,0.01,0.27,1.4
1386,Sonic Advance 3,Nintendo,GBA,2004,Platform,THQ,0.74,0.52,0.08,0.06,1.4
1387,Final Fantasy III,Nintendo,NES,1990,Role-Playing,SquareSoft,0,0,1.39,0.01,1.4
1388,Battlefield 4,PC,PC,2013,Shooter,Electronic Arts,0.38,0.86,0,0.16,1.4
1389,Colin McRae Rally 3,Sony,PS2,2002,Racing,Codemasters,0.03,1.05,0.02,0.3,1.4
1390,Madden NFL 2002,Sony,PS,2001,Sports,Electronic Arts,0.78,0.53,0,0.09,1.39
1391,Doom (2016),Sony,PS4,2016,Shooter,Bethesda Softworks,0.49,0.66,0.02,0.22,1.39
1392,Final Fantasy XII: Revenant Wings,Nintendo,DS,2007,Role-Playing,Square Enix,0.34,0.42,0.54,0.1,1.39
1393,Bakugan: Battle Brawlers,Nintendo,DS,2009,Action,Activision,1.27,0.02,0,0.09,1.39
1394,Deus Ex: Human Revolution,Sony,PS3,2011,Shooter,Square Enix,0.5,0.6,0.07,0.23,1.39
1395,NBA Jam,Nintendo,SNES,1994,Sports,Acclaim Entertainment,1.19,0.16,0,0.03,1.39
1396,Teenage Mutant Ninja Turtles III: The Manhattan Project,Nintendo,NES,1991,Action,Konami Digital Entertainment,1.05,0.17,0.15,0.02,1.39
1397,Dynasty Warriors 5,Sony,PS2,2005,Action,Tecmo Koei,0.24,0.18,0.91,0.06,1.39
1398,Hannah Montana: Spotlight World Tour,Nintendo,Wii,2007,Action,Disney Interactive Studios,0.87,0.38,0,0.13,1.39
1399,WWE '13,Sony,PS3,2012,Action,THQ,0.51,0.62,0,0.26,1.39
1400,Deus Ex: Human Revolution,Microsoft,X360,2011,Shooter,Square Enix,0.76,0.48,0.02,0.12,1.39
1401,True Crime: Streets of LA,Microsoft,XB,2003,Action,Activision,0.96,0.37,0,0.05,1.38
1402,The Sims 2,Sony,PSP,2005,Simulation,Electronic Arts,0.49,0.56,0,0.33,1.38
1403,Paper Mario,Nintendo,N64,2000,Role-Playing,Nintendo,0.58,0.18,0.59,0.02,1.38
1404,Bravely Default: Flying Fairy,Nintendo,3DS,2012,Role-Playing,Nintendo,0.5,0.32,0.49,0.07,1.38
1405,Titanfall,Microsoft,X360,2014,Shooter,Electronic Arts,0.87,0.38,0.02,0.11,1.38
1406,Duke Nukem: Time to Kill,Sony,PS,1998,Shooter,Take-Two Interactive,0.77,0.54,0,0.07,1.38
1407,Persona 4: Golden,Sony,PSV,2012,Role-Playing,Atlus,0.46,0.34,0.38,0.21,1.38
1408,Dead Rising 2,Sony,PS3,2010,Action,Capcom,0.43,0.57,0.15,0.22,1.38
1409,Hasbro Family Game Night 2,Nintendo,Wii,2009,Misc,Electronic Arts,0.71,0.53,0,0.13,1.38
1410,Disney Princess: Enchanted Journey,Nintendo,Wii,2007,Adventure,Disney Interactive Studios,1.24,0.04,0,0.09,1.38
1411,Gardening Mama,Nintendo,DS,2009,Puzzle,505 Games,0.8,0.43,0.01,0.13,1.38
1412,Dave Mirra Freestyle BMX 2,Sony,PS2,2001,Sports,Acclaim Entertainment,0.67,0.53,0,0.18,1.38
1413,Need for Speed: The Run,Microsoft,X360,2011,Action,Electronic Arts,0.63,0.58,0,0.15,1.38
1414,LEGO Indiana Jones: The Original Adventures,Sony,PS2,2008,Action,LucasArts,0.6,0.01,0,0.76,1.37
1415,Assassin's Creed: Rogue,Sony,PS3,2014,Action,Ubisoft,0.46,0.62,0.06,0.23,1.37
1416,Ridge Racer 7,Sony,PS3,2006,Racing,Namco Bandai Games,0.24,0.7,0.16,0.26,1.37
1417,A Collection of Activision Classic Games for the Atari 2600,Sony,PS,1998,Misc,Activision,0.76,0.52,0,0.09,1.37
1418,Forza Horizon 2,Microsoft,XOne,2014,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.09,1.37
1419,MotorStorm: Pacific Rift,Sony,PS3,2008,Racing,Sony Computer Entertainment,0.43,0.67,0.02,0.26,1.37
1420,Sonic Colors,Nintendo,DS,2010,Platform,Sega,0.74,0.5,0.01,0.13,1.37
1421,Star Wars Knights of the Old Republic II: The Sith Lords,Microsoft,XB,2004,Role-Playing,Activision,0.99,0.33,0,0.05,1.37
1422,LEGO Harry Potter: Years 1-4,Sony,PS3,2010,Action,Warner Bros. Interactive Entertainment,0.55,0.6,0,0.22,1.37
1423,Pocket Monsters Stadium,Nintendo,N64,1998,Strategy,Nintendo,0,0,1.37,0,1.37
1424,NBA 2K15,Sony,PS3,2014,Sports,Take-Two Interactive,0.86,0.27,0.02,0.22,1.36
1425,Tom Clancy's Ghost Recon 2,Microsoft,XB,2004,Shooter,Ubisoft,0.86,0.45,0,0.06,1.36
1426,Crash Bandicoot 2: N-Tranced,Nintendo,GBA,2003,Platform,Vivendi Games,0.63,0.66,0,0.07,1.36
1427,Burnout Paradise,Microsoft,X360,2008,Racing,Electronic Arts,0.63,0.58,0.01,0.15,1.36
1428,SingStar Abba,Sony,PS2,2008,Misc,Sony Computer Entertainment,0.23,0.04,0,1.09,1.36
1429,Gradius,Nintendo,NES,1986,Shooter,Konami Digital Entertainment,0.27,0.08,1,0.01,1.36
1430,Dragon Quest III: Soshite Densetsu e...,Nintendo,SNES,1996,Role-Playing,Enix Corporation,0,0,1.36,0,1.36
1431,Centipede,Atari,2600,1981,Shooter,Atari,1.26,0.08,0,0.01,1.36
1432,Yoshi's New Island,Nintendo,3DS,2014,Platform,Nintendo,0.47,0.51,0.28,0.09,1.36
1433,Ryse: Son of Rome,Microsoft,XOne,2013,Action,Microsoft Game Studios,0.82,0.42,0,0.11,1.36
1434,Dead to Rights,Sony,PS2,2002,Shooter,Electronic Arts,0.67,0.52,0,0.17,1.36
1435,LEGO Harry Potter: Years 5-7,Nintendo,Wii,N/A,Action,Warner Bros. Interactive Entertainment,0.76,0.47,0,0.13,1.36
1436,Marvel vs. Capcom 3: Fate of Two Worlds,Sony,PS3,2011,Fighting,Capcom,0.81,0.29,0.11,0.14,1.35
1437,Dance Dance Revolution (Japan),Sony,PS,1999,Simulation,Konami Digital Entertainment,0,0,1.26,0.09,1.35
1438,F1 2010,Sony,PS3,2010,Racing,Codemasters,0.25,0.76,0.08,0.27,1.35
1439,Madden NFL 98,Sony,PS,1997,Sports,Electronic Arts,1.29,0.03,0,0.03,1.35
1440,FIFA Soccer 09,Sony,PSP,2008,Sports,Electronic Arts,0.23,0.73,0.02,0.37,1.35
1441,Namco Museum DS,Nintendo,DS,2007,Misc,Atari,1.18,0.01,0.06,0.09,1.35
1442,FIFA Soccer 08,Sony,PSP,2007,Sports,Electronic Arts,0.2,0.76,0,0.39,1.35
1443,Grand Theft Auto: Chinatown Wars,Nintendo,DS,2009,Action,Take-Two Interactive,0.59,0.57,0.05,0.14,1.35
1444,Alan Wake,Microsoft,X360,2010,Action,Microsoft Game Studios,0.66,0.51,0.05,0.13,1.35
1445,Battlefield: Bad Company,Sony,PS3,2008,Shooter,Electronic Arts,0.76,0.36,0.05,0.18,1.35
1446,Mortal Kombat X,Microsoft,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1,0.21,0,0.13,1.35
1447,Samurai Warriors,Sony,PS2,2004,Action,Electronic Arts,0.22,0.05,1.06,0.02,1.35
1448,The Simpsons: Hit & Run,Microsoft,XB,2003,Racing,Vivendi Games,0.7,0.58,0,0.07,1.35
1449,Devil May Cry 4,Microsoft,X360,2008,Action,Capcom,0.79,0.34,0.08,0.13,1.35
1450,Tom Clancy's Rainbow Six: Vegas 2,Sony,PS3,2008,Shooter,Ubisoft,0.66,0.45,0.04,0.21,1.35
1451,Monster Hunter Freedom,Sony,PSP,2005,Role-Playing,Capcom,0.24,0.04,1.03,0.04,1.35
1452,Crysis 2,Microsoft,X360,2011,Action,Electronic Arts,0.7,0.5,0.02,0.12,1.35
1453,SaGa Frontier,Sony,PS,1997,Role-Playing,SquareSoft,0.15,0.04,1.07,0.09,1.35
1454,SingStar Party,Sony,PS2,2004,Misc,Sony Computer Entertainment,0,1.04,0,0.31,1.35
1455,FIFA Soccer 08,Microsoft,X360,2007,Sports,Electronic Arts,0.31,0.89,0.01,0.14,1.35
1456,The ICO & Shadow of the Colossus Collection,Sony,PS3,2011,Adventure,Sony Computer Entertainment,0.67,0.37,0.13,0.17,1.35
1457,Test Drive,Sony,PS2,2002,Racing,Atari,0.95,0.21,0.01,0.18,1.34
1458,Mario & Luigi: Partners in Time,Nintendo,DS,2005,Role-Playing,Nintendo,0.77,0.07,0.43,0.08,1.34
1459,Lost Planet: Extreme Condition,Microsoft,X360,2006,Shooter,Capcom,1.09,0.04,0.1,0.11,1.34
1460,Mortal Kombat 3,Sega,GEN,1994,Fighting,Acclaim Entertainment,1.03,0.27,0,0.04,1.34
1461,Doom 3,Microsoft,XB,2005,Shooter,Activision,0.85,0.43,0,0.06,1.34
1462,Donkey Kong Jungle Beat,Nintendo,GC,2004,Platform,Nintendo,0.84,0.22,0.24,0.04,1.34
1463,Need for Speed Carbon,Sony,PS2,2006,Racing,Electronic Arts,1.22,0.05,0.05,0.01,1.34
1464,Max Payne 2: The Fall of Max Payne,Sony,PS2,2003,Shooter,Take-Two Interactive,0.65,0.51,0,0.17,1.34
1465,Command & Conquer: Red Alert 2,PC,PC,2000,Strategy,Electronic Arts,1.32,0.02,0,0,1.34
1466,MVP Baseball 2004,Sony,PS2,2004,Sports,Electronic Arts,1.1,0.06,0,0.18,1.34
1467,WWE SmackDown vs Raw 2008,Sony,PS3,2007,Fighting,THQ,0.62,0.5,0.01,0.21,1.33
1468,Ratchet & Clank: Up Your Arsenal (Weekly american sales),Sony,PS2,2004,Platform,Sony Computer Entertainment,1.27,0.05,0,0.02,1.33
1469,Your Shape: Fitness Evolved,Microsoft,X360,2010,Sports,Ubisoft,0.79,0.42,0,0.11,1.33
1470,Rage,Sony,PS3,2011,Shooter,Bethesda Softworks,0.47,0.59,0.06,0.21,1.33
1471,Skylanders SWAP Force,Microsoft,X360,2013,Platform,Activision,0.86,0.36,0,0.11,1.33
1472,NBA 2K14,Sony,PS4,2013,Sports,Take-Two Interactive,0.89,0.31,0.01,0.12,1.33
1473,Spider-Man: The Movie,Nintendo,GBA,2002,Action,Activision,0.92,0.35,0.01,0.05,1.33
1474,WWF War Zone,Nintendo,N64,1998,Fighting,Acclaim Entertainment,1.08,0.24,0,0.02,1.33
1475,Tony Hawk's Pro Skater,Nintendo,GB,2000,Sports,Activision,0.9,0.38,0.01,0.05,1.33
1476,The Sims: Bustin' Out,Nintendo,GBA,2003,Simulation,Electronic Arts,0.93,0.35,0,0.06,1.33
1477,Triple Play 2001,Sony,PS,2000,Sports,Electronic Arts,0.74,0.5,0,0.09,1.33
1478,Metroid Prime 2: Echoes,Nintendo,GC,2004,Shooter,Nintendo,0.87,0.35,0.07,0.04,1.33
1479,UFC Undisputed 2010,Microsoft,X360,2010,Fighting,THQ,0.9,0.31,0,0.11,1.33
1480,Final Fantasy X / X-2 HD Remaster,Sony,PS3,2013,Role-Playing,Square Enix,0.43,0.4,0.32,0.18,1.33
1481,Corvette,Sony,PS2,2004,Racing,TDK Mediactive,0.65,0.51,0,0.17,1.33
1482,Petz Wild Animals: Dolphinz,Nintendo,DS,2007,Simulation,Ubisoft,0.71,0.48,0,0.13,1.33
1483,Pokemon Ranger: Guardian Signs,Nintendo,DS,2010,Role-Playing,Nintendo,0.51,0.17,0.58,0.06,1.33
1484,Middle-Earth: Shadow of Mordor,Microsoft,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.72,0.5,0.01,0.1,1.32
1485,Need for Speed Underground Rivals,Sony,PSP,2005,Racing,Electronic Arts,0.69,0.38,0.02,0.24,1.32
1486,LEGO Batman: The Videogame,Sony,PS3,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.42,0,0.19,1.32
1487,Dark Souls II,Sony,PS3,2014,Role-Playing,Namco Bandai Games,0.4,0.36,0.4,0.17,1.32
1488,World of Warcraft: Wrath of the Lich King,PC,PC,2008,Role-Playing,Activision,0.01,0.13,0,1.18,1.32
1489,Kingdom Hearts II,Sony,PS3,2014,Role-Playing,Square Enix,0.52,0.43,0.18,0.19,1.32
1490,The LEGO Movie Videogame,Microsoft,X360,2014,Action,Warner Bros. Interactive Entertainment,0.69,0.52,0,0.11,1.32
1491,TOCA 2: Touring Cars,Sony,PS,1998,Racing,Codemasters,0.03,1.16,0.02,0.11,1.32
1492,Gyromite,Nintendo,NES,1985,Puzzle,Nintendo,0.73,0.16,0.4,0.03,1.32
1493,NFL 2K3,Sony,PS2,2002,Sports,Atari,1.06,0.08,0,0.18,1.32
1494,Fighting Force,Sony,PS,1997,Fighting,Eidos Interactive,0.73,0.5,0,0.09,1.32
1495,Mega Man Battle Network 4: Red Sun / Blue Moon,Nintendo,GBA,2003,Role-Playing,Capcom,0.31,0.04,0.96,0.01,1.32
1496,MAG: Massive Action Game,Sony,PS3,2010,Shooter,Sony Computer Entertainment,0.77,0.3,0.09,0.16,1.32
1497,Madden NFL 97,Sony,PS,1996,Sports,Electronic Arts,0.73,0.5,0,0.09,1.32
1498,Cars 2,Nintendo,DS,2011,Racing,Disney Interactive Studios,0.72,0.44,0.04,0.12,1.32
1499,Skylanders Giants,Microsoft,X360,2012,Action,Activision,0.75,0.45,0,0.11,1.32
1500,LEGO Batman: The Videogame,Sony,PSP,N/A,Action,Warner Bros. Interactive Entertainment,0.57,0.46,0,0.28,1.32
1501,TNN Motor Sports Hardcore 4x4,Sony,PS,1996,Racing,ASC Games,0.73,0.5,0,0.09,1.31
1502,IHRA Drag Racing 2,Sony,PS2,2002,Racing,Bethesda Softworks,0.64,0.5,0,0.17,1.31
1503,The Beatles: Rock Band,Microsoft,X360,2009,Misc,MTV Games,0.97,0.23,0,0.11,1.31
1504,Tekken 6,Microsoft,X360,2009,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
1505,[Prototype],Microsoft,X360,2009,Action,Activision,0.84,0.35,0,0.12,1.31
1506,Deal or No Deal,Nintendo,Wii,2009,Misc,Zoo Games,1.22,0,0,0.09,1.31
1507,Madagascar,Sony,PS2,2005,Platform,Activision,0.78,0.45,0,0.07,1.31
1508,Rugrats Studio Tour,Sony,PS,1999,Adventure,THQ,0.57,0.67,0,0.07,1.31
1509,LEGO Battles,Nintendo,DS,2009,Strategy,Warner Bros. Interactive Entertainment,0.81,0.38,0,0.12,1.31
1510,Pitfall II: Lost Caverns,Atari,2600,1983,Platform,Activision,1.22,0.07,0,0.02,1.31
1511,Turok: Evolution,Sony,PS2,2002,Shooter,Acclaim Entertainment,0.64,0.5,0,0.17,1.31
1512,High School Musical 3: Senior Year DANCE!,Nintendo,Wii,2008,Misc,Disney Interactive Studios,0.68,0.49,0,0.13,1.31
1513,Gold's Gym: Cardio Workout,Nintendo,Wii,2008,Sports,Ubisoft,1.11,0.04,0.06,0.09,1.31
1514,Burnout 3: Takedown,Microsoft,XB,2004,Racing,Electronic Arts,0.84,0.43,0,0.04,1.31
1515,Adventure,Atari,2600,N/A,Adventure,Atari,1.21,0.08,0,0.01,1.3
1516,Yu-Gi-Oh! The Sacred Cards,Nintendo,GBA,2002,Role-Playing,Konami Digital Entertainment,0.94,0.35,0,0.02,1.3
1517,Crysis 2,Sony,PS3,2011,Action,Electronic Arts,0.45,0.57,0.06,0.21,1.3
1518,NBA Live 07,Sony,PS2,2006,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3
1519,Saints Row IV,Sony,PS3,2013,Action,Deep Silver,0.56,0.44,0.09,0.21,1.3
1520,SingStar '80s,Sony,PS2,2005,Misc,Sony Computer Entertainment,0.27,0.02,0,1.02,1.3
1521,EA Playground,Nintendo,Wii,2007,Sports,Electronic Arts,0.69,0.48,0,0.13,1.3
1522,Test Drive 5,Sony,PS,1997,Racing,Accolade,1.05,0.2,0,0.05,1.3
1523,Romancing SaGa 3,Nintendo,SNES,1995,Role-Playing,SquareSoft,0,0,1.29,0.01,1.3
1524,EA Sports Active 2,Nintendo,Wii,2010,Sports,Electronic Arts,0.78,0.4,0,0.11,1.3
1525,Digimon World,Sony,PS,1999,Role-Playing,Namco Bandai Games,0.56,0.38,0.28,0.08,1.3
